"NAME" "INCHKEY" "SMILES" "RT"
"759" "Taurine" "XOAAWQZATWQOTB-UHFFFAOYSA-N" "C(CS(=O)(=O)[O-])[NH3+]" 7.673584
"760" "Taurocholic acid" "WBWWGRHZICKQGZ-HZAMXZRMSA-N" "C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C" 6.1221
"761" "Tegaserod" "JWXDRFUZDKKGDV-VAWYXSNFSA-N" "CCCCCN=C(N)NN/C=C/1\C=NC2=C1C=C(C=C2)OC" 2.837233
"762" "Telmisartan" "RMMXLENWKUUMAY-UHFFFAOYSA-N" "CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C" 1.250633
"763" "Temazepam" "SEQDDYPDSLOBDC-UHFFFAOYSA-N" "CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3" 1.153517
"764" "Temozolomide" "BPEGJWRSRHCHSN-UHFFFAOYSA-N" "CN1C(=O)N2C=NC(=C2N=N1)C(=O)N" 1.334433
"765" "Terazosin" "VCKUSRYTPJJLNI-UHFFFAOYSA-N" "COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC" 4.660984
"766" "Terbinafine" "DOMXUEMWDBAQBQ-WEVVVXLNSA-N" "CC(C)(C)C#C/C=C/CN(C)CC1=CC=CC2=CC=CC=C21" 1.330033
"767" "TES" "JOCBASBOOFNAJA-UHFFFAOYSA-N" "C(CS(=O)(=O)[O-])[NH2+]C(CO)(CO)CO" 7.70355
"768" "Testosterone" "MUMGGOZAMZWBJJ-DYKIIFRCSA-N" "C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C" 1.05385
"769" "Theanine" "DATAGRPVKZEWHA-YFKPBYRVSA-N" "CCNC(=O)CC[C@@H](C(=O)O)N" 7.663233
"770" "Thiazolidine-4-carboxylic acid" "DZLNHFMRPBPULJ-UHFFFAOYSA-N" "C1C([NH2+]CS1)C(=O)[O-]" 6.917634
"771" "Thionin" "SHHZUHVSERGLNW-UHFFFAOYSA-O" "C1=CC2=C(C=C1N)SC3=CC(=[NH2+])C=CC3=N2" 5.234733
"772" "Threitol" "UNXHWFMMPAWVPI-QWWZWVQMSA-N" "C([C@H]([C@@H](CO)O)O)O" 1.561933
"773" "Threonine" "AYFVYJQAPQTCCC-GBXIJSLDSA-N" "C[C@H]([C@@H](C(=O)O)N)O" 8.211717
"774" "Thymidine" "IQFYYKKMVGJFEH-XLPZGREQSA-N" "CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O" 2.570717
"775" "ThymidineA 5'-monophosphate" "GYOZYWVXFNDGLU-XLPZGREQSA-N" "CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O" 8.28435
"776" "Thymol" "MGSRCZKZVOBKFT-UHFFFAOYSA-N" "CC1=CC(=C(C=C1)C(C)C)O" 1.526067
"777" "Tiagabine" "PBJUNZJWGZTSKL-MRXNPFEDSA-N" "CC1=C(SC=C1)C(=CCC[NH+]2CCC[C@H](C2)C(=O)[O-])C3=C(C=CS3)C" 3.938983
"778" "Ticlopidine" "PHWBOXQYWZNQIN-UHFFFAOYSA-N" "C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl" 1.123717
"779" "Tinidazole" "HJLSLZFTEKNLFI-UHFFFAOYSA-N" "CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C" 1.042317
"780" "Tocainide" "BUJAGSGYPOAWEI-UHFFFAOYSA-N" "CC1=C(C(=CC=C1)C)NC(=O)C(C)N" 4.965133
"781" "Tolterodine" "OOGJQPCLVADCPB-HXUWFJFHSA-N" "CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2" 2.132383
"782" "Tomelukast" "MWYHLEQJTQJHSS-UHFFFAOYSA-N" "CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2" 1.03525
"783" "Topiramate" "KJADKKWYZYXHBB-XBWDGYHZSA-N" "CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C" 1.099267
"784" "Topotecan" "UCFGDBYHRUNTLO-QHCPKHFHSA-N" "CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O" 5.71595
"785" "Toradol" "OZWKMVRBQXNZKK-UHFFFAOYSA-N" "C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O" 1.287867
"786" "Torasemide" "NGBFQHCMQULJNZ-UHFFFAOYSA-N" "CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C" 1.44705
"787" "Toremifene" "XFCLJVABOIYOMF-QPLCGJKRSA-N" "CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3" 1.88555
"788" "Tosufloxacin" "WUWFMDMBOJLQIV-UHFFFAOYSA-N" "C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F" 4.871083
"789" "Tramadol" "TVYLLZQTGLZFBW-ZBFHGGJFSA-N" "CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O" 2.521433
"790" "Tranilast" "NZHGWWWHIYHZNX-CSKARUKUSA-N" "COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC" 1.257667
"791" "Trazodone" "PHLBKPHSAVXXEF-UHFFFAOYSA-N" "C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl" 2.38115
"792" "Triazolam" "JOFWLTCLBGQGBO-UHFFFAOYSA-N" "CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl" 1.296567
"793" "Triclabendazole" "NQPDXQQQCQDHHW-UHFFFAOYSA-N" "CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl" 1.0076
"794" "Trifluoperazine" "ZEWQUBUPAILYHI-UHFFFAOYSA-N" "CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F" 2.14635
"795" "Trileptal" "CTRLABGOLIVAIY-UHFFFAOYSA-N" "C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N" 1.127117
"796" "Trimebutine" "LORDFXWUHHSAQU-UHFFFAOYSA-N" "CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C" 1.4656
"797" "Trimipramine" "ZSCDBOWYZJWBIY-UHFFFAOYSA-N" "CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C" 2.2511
"798" "Tripelennamine" "UFLGIAIHIAPJJC-UHFFFAOYSA-N" "CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2" 1.977167
"799" "Tropisetron" "ZNRGQMMCGHDTEI-FUNVUKJBSA-N" "CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CNC4=CC=CC=C43" 3.809567
"800" "Troxipide" "YSIITVVESCNIPR-UHFFFAOYSA-N" "COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2" 5.035167
"801" "Tryptamine" "APJYDQYYACXCRM-UHFFFAOYSA-N" "C1=CC=C2C(=C1)C(=CN2)CCN" 5.003383
"802" "Tryptoline" "CFTOTSJVQRFXOF-UHFFFAOYSA-N" "C1CNCC2=C1C3=CC=CC=C3N2" 4.898983
"803" "Tryptophan" "QIVBCDIJIAJPQS-VIFPVBQESA-N" "C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N" 6.819133
"804" "Tryptophanamide" "JLSKPBDKNIXMBS-VIFPVBQESA-N" "C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N" 5.909517
"805" "Tyr-Tyr-Tyr" "RMRFSFXLFWWAJZ-UHFFFAOYSA-N" "C1=CC(=CC=C1CC(C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)N)O" 7.086383
"806" "Tyr-Tyr" "JAQGKXUEKGKTKX-HOTGVXAUSA-N" "C1=CC(=CC=C1C[C@@H](C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)[O-])[NH3+])O" 7.376266
"807" "Tyramine" "DZGWFCGJZKJUFP-UHFFFAOYSA-N" "C1=CC(=CC=C1CCN)O" 5.58305
"808" "Tyrosine" "OUYCCCASQSFEME-QMMMGPOBSA-N" "C1=CC(=CC=C1C[C@@H](C(=O)O)N)O" 7.609583
"809" "UNII-UGT5535REQ" "GOTMKOSCLKVOGG-OAHLLOKOSA-N" "CN1CCC2=CC(=C(C=C2[C@H](C1)C3=CC=CC=C3)O)Cl" 2.88705
"810" "Uracil" "ISAKRJDGNUQOIC-UHFFFAOYSA-N" "C1=CNC(=O)NC1=O" 2.398367
"811" "Urapidil" "ICMGLRUYEQNHPF-UHFFFAOYSA-N" "CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC" 4.580867
"812" "Ureidoglutaric acid" "LCQLHJZYVOQKHU-UHFFFAOYSA-N" "C(CC(=O)O)C(C(=O)O)NC(=O)N" 7.798017
"813" "Uridine 5'-monophosphate" "DJJCXFVJDGTHFX-XVFCMESISA-N" "C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O" 8.974684
"814" "Uridine-5-diphosphoacetylgalactosamine" "LFTYTUAZOPRMMI-NESSUJCYSA-N" "CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)CO)O)O" 9.8283
"815" "Uridine-5-diphosphoacetylglucosamine" "LFTYTUAZOPRMMI-MPIASZHXSA-N" "CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H](C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O" 9.874217
"816" "Uridine" "DRTQHJPVMGBUCF-XVFCMESISA-N" "C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O" 4.715816
"817" "Urocanic acid" "LOIYMIARKYCTBW-OWOJBTEDSA-N" "C1=C(NC=N1)/C=C/C(=O)O" 3.68925
"818" "Valaciclovir" "HDOVUKNUBWVHOX-QMMMGPOBSA-N" "CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1NC(=NC2=O)N)N" 6.825917
"819" "Valdecoxib" "LNPDTQAFDNKSHK-UHFFFAOYSA-N" "CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N" 1.014017
"820" "Valsartan" "ACWBQPMHZXGDFX-QFIPXVFZSA-N" "CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O" 1.685817
"821" "Vanillin" "MWOOGOJBHIARFG-UHFFFAOYSA-N" "COC1=C(C=CC(=C1)C=O)O" 1.14815
"822" "Vardenafil" "SECKRCOLJRRGGV-UHFFFAOYSA-N" "CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C" 1.699767
"823" "Venlafaxine" "PNVNVHUZROJLTJ-UHFFFAOYSA-N" "CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O" 2.4436
"824" "Verapamil" "SGTNSNPWRIOYBX-UHFFFAOYSA-N" "CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC" 1.8761
"825" "Vercuronium" "BGSZAXLLHYERSY-XQIGCQGXSA-N" "CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C" 5.525833
"826" "Vesamicol" "YSSBJODGIYRAMI-IAGOWNOFSA-N" "C1CC[C@H]([C@@H](C1)N2CCC(CC2)C3=CC=CC=C3)O" 2.646833
"827" "Vincristine" "OGWKCGZFUXNPDA-XQKSVPLYSA-N" "CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O" 3.7037
"828" "Vindesine" "HHJUWIANJFBDHT-KOTLKJBCSA-N" "CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O" 5.763033
"829" "Vinorelbine" "GBABOYUKABKIAF-BXZSYHTRSA-N" "CCC1=CC2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC" 4.7638
"830" "Vinyl Carbamate" "LVLANIHJQRZTPY-UHFFFAOYSA-N" "C=COC(=O)N" 1.33695
"831" "Viramune" "NQDJXKOVJZTUJA-UHFFFAOYSA-N" "CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4" 1.155617
"832" "Vitexin" "SGEWCQFRYRRZDC-VPRICQMDSA-N" "C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O" 5.332716
"833" "Voriconazole" "BCEHBSKCWLPMDN-MGPLVRAMSA-N" "C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O" 1.02425
"834" "Warfarin" "PJVWKTKQMONHTI-UHFFFAOYSA-N" "CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O" 0.9938334
"835" "Willardiine" "FACUYWPMDKTVFU-BYPYZUCNSA-N" "C1=CN(C(=O)NC1=O)C[C@@H](C(=O)O)N" 8.7217
"836" "Xanthinol" "DSFGXPJYDCSWTA-UHFFFAOYSA-N" "CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O" 6.013233
"837" "Xanthosine" "UBORTCNDUKBEOP-UUOKFMHZSA-N" "C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O" 7.3014
"838" "Xanthotoxin" "QXKHYNVANLEOEG-UHFFFAOYSA-N" "COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2" 1.0449
"839" "Zacopride" "FEROPKNOYKURCJ-UHFFFAOYSA-N" "COC1=CC(=C(C=C1C(=O)NC2CN3CCC2CC3)Cl)N" 4.660634
"840" "Zafirlukast" "YEEZWCHGZNKEEK-UHFFFAOYSA-N" "CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC" 1.003217
"841" "Zaleplon" "HUNXMJYCHXQEGX-UHFFFAOYSA-N" "CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C" 1.017033
"842" "Zardaverine" "HJMQDJPMQIHLPB-UHFFFAOYSA-N" "COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F" 1.190967
"843" "Zeranol" "DWTTZBARDOXEAM-GXTWGEPZSA-N" "C[C@H]1CCC[C@@H](CCCCCC2=CC(=CC(=C2C(=O)O1)O)O)O" 1.108
"844" "Zileuton" "MWLSOWXNZPKENC-UHFFFAOYSA-N" "CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O" 1.232783
"845" "Zolmitriptan" "ULSDMUVEXKOYBU-ZDUSSCGKSA-N" "CN(C)CCC1=CNC2=C1C=C(C=C2)C[C@H]3COC(=O)N3" 4.796
"846" "Zolpidem" "ZAFYATHCZYHLPB-UHFFFAOYSA-N" "CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C" 1.616
"847" "1,3,5(10)-Estratrien-3-ol-17-one" "DNXHEGUUPJUMQT-CBZIJGRNSA-N" "C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O" 1.01045
"848" "1,5-Anhydrosorbitol" "MPCAJMNYNOGXPB-UHFFFAOYSA-N" "C1C(C(C(C(O1)CO)O)O)O" 0.9216
"849" "1,7-Dimethylxanthine" "QUNWUDVFRNGTCO-UHFFFAOYSA-N" "CN1C=NC2=C1C(=O)N(C(=O)N2)C" 1.687617
"850" "1-Methyluric acid" "QFDRTQONISXGJA-UHFFFAOYSA-N" "CN1C(=O)C2=C(NC(=O)N2)NC1=O" 2.176317
"851" "1-Monostearin" "VBICKXHEKHSIBG-UHFFFAOYSA-N" "CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O" 0.9882166
"852" "2'-Deoxyadenosine" "OLXZPDWKRNYJJZ-RRKCRQDMSA-N" "C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)CO)O" 3.921917
"853" "2-Deoxyribose" "ASJSAQIRZKANQN-CRCLSJGQSA-N" "C(C=O)[C@@H]([C@@H](CO)O)O" 1.423683
"854" "2-Hydroxy-3-methylbutyric acid" "NGEWQZIDQIYUNV-UHFFFAOYSA-N" "CC(C)C(C(=O)O)O" 1.285917
"855" "2-Hydroxy-4-methylpentanoic acid" "LVRFTAZAXQPQHI-UHFFFAOYSA-N" "CC(C)CC(C(=O)O)O" 1.5697
"856" "2-Hydroxyglutaric acid" "HWXBTNAVRSUOJR-UHFFFAOYSA-N" "C(CC(=O)O)C(C(=O)O)O" 0.9143834
"857" "2-Myristoylglycerol" "TVIMZSOUQXNWHO-UHFFFAOYSA-N" "CCCCCCCCCCCCCC(=O)OC(CO)CO" 1.0119
"858" "2'-O-Methyladenosine" "IQZWKGWOBPJWMX-IOSLPCCCSA-N" "CC1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O" 2.635667
"859" "2-Palmitoylglycerol" "BBNYCLAREVXOSG-UHFFFAOYSA-N" "CCCCCCCCCCCCCCCC(=O)OC(CO)CO" 0.9874
"860" "3,4-Methylenedioxyethamphetamine" "PVXVWWANJIWJOO-UHFFFAOYSA-N" "CCNC(C)CC1=CC2=C(C=C1)OCO2" 2.941317
"861" "3-Aminoisobutyric acid" "QCHPKSFMDHPSNR-UHFFFAOYSA-N" "CC(C[NH3+])C(=O)[O-]" 7.399333
"862" "3-Hydroxyvaleric acid" "REKYPYSUBKSCAT-UHFFFAOYSA-N" "CCC(CC(=O)O)O" 1.285917
"863" "3-Methyluridine" "UTQUILVPBZEHTK-ZOQUXTDFSA-N" "CN1C(=O)C=CN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O" 1.1232
"864" "3-Octanol" "NMRPBPVERJPACX-UHFFFAOYSA-N" "CCCCCC(CC)O" 8.47185
"865" "3-Trimethylsilylpropionic acid" "NONFLFDSOSZQHR-UHFFFAOYSA-N" "C[Si](C)(C)CCC(=O)O" 5.640234
"866" "4-Aminomethylcyclohexanecarboxylic acid" "GYDJEQRTZSCIOI-LJGSYFOKSA-N" "C1CC(CCC1CN)C(=O)O" 6.603766
"867" "4-Aminophenol" "PLIKAWJENQZMHA-UHFFFAOYSA-N" "C1=CC(=CC=C1N)O" 1.339383
"868" "4-Hexylresorcinol" "WFJIVOKAWHGMBH-UHFFFAOYSA-N" "CCCCCCC1=C(C=C(C=C1)O)O" 1.62735
"869" "5,6-Dihydro-5-methyluracil" "NBAKTGXDIBVZOO-UHFFFAOYSA-N" "CC1CNC(=O)NC1=O" 1.571367
"870" "5-Cholesten-3-beta-7-alpha-diol" "OYXZMSRRJOYLLO-RVOWOUOISA-N" "C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C=C4[C@@]3(CC[C@@H](C4)O)C)O)C" 3.361567
"871" "5-Methyl-3-deoxyuridine" "UYUWZFRYAAHPDN-LKEWCRSYSA-N" "CC1=CN(C(=O)NC1=O)[C@H]2[C@@H](C[C@H](O2)CO)O" 2.602383
"872" "6-Azuridine" "WYXSYVWAUAUWLD-SHUUEZRQSA-N" "C1=NN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O" 4.3138
"873" "7-Nitroindazole" "PQCAUHUKTBHUSA-UHFFFAOYSA-N" "C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2" 1.032717
"874" "Acetylisatin" "LPGDEHBASRKTDG-UHFFFAOYSA-N" "CC(=O)N1C2=CC=CC=C2C(=O)C1=O" 2.4037
"875" "ADMA" "YDGMGEXADBMOMJ-LURJTMIESA-N" "CN(C)C(=NCCC[C@@H](C(=O)O)N)N" 8.545834
"876" "Allothreonine" "AYFVYJQAPQTCCC-HRFVKAFMSA-N" "C[C@@H]([C@@H](C(=O)[O-])[NH3+])O" 7.94795
"877" "alpha-Keto-gamma-(methylthio)butyric acid" "SXFSQZDSUWACKX-UHFFFAOYSA-N" "CSCCC(=O)C(=O)O" 0.9197333
"878" "alpha-Methylhistidine" "HRRYYCWYCMJNGA-UHFFFAOYSA-N" "CC(CC1=CN=CN1)(C(=O)O)N" 8.676084
"879" "Ascorbic acid" "CIWBSHSKHKDKBQ-JLAZNSOCSA-N" "C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O" 1.43575
"880" "Azelastine" "MBUVEWMHONZEQD-UHFFFAOYSA-N" "CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl" 2.94775
"881" "Benzoylecgonine" "GVGYEFKIHJTNQZ-RFQIPJPRSA-N" "CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)O" 3.626933
"882" "Benzphetamine" "YXKTVDFXDRQTKV-HNNXBMFYSA-N" "C[C@@H](CC1=CC=CC=C1)N(C)CC2=CC=CC=C2" 2.008717
"883" "beta-Hydroxyisovaleric acid" "AXFYFNCPONWUHW-UHFFFAOYSA-N" "CC(C)(CC(=O)O)O" 4.549984
"884" "Bicalutamide" "LKJPYSCBVHEWIU-UHFFFAOYSA-N" "CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O" 0.9855667
"885" "Biliverdin" "QBUVFDKTZJNUPP-BBROENKCSA-N" "CC1=C(C(=CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)NC1=CC4=NC(=O)C(=C4C)C=C)CCC(=O)O" 2.35005
"886" "Butyrylglycine" "WPSSBBPLVMTKRN-UHFFFAOYSA-N" "CCCC(=O)NCC(=O)O" 3.729733
"887" "Camalexin" "IYODIJVWGPRBGQ-UHFFFAOYSA-N" "C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3" 1.052533
"888" "Carboxyibuprofen" "DIVLBIVDYADZPL-UHFFFAOYSA-N" "CC(CC1=CC=C(C=C1)C(C)C(=O)O)C(=O)O" 1.10555
"889" "Catechin" "PFTAWBLQPZVEMU-DZGCQCFKSA-N" "C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O" 4.113717
"890" "Chlorogenic acid" "CWVRJTMFETXNAD-JUHZACGLSA-N" "C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O" 6.67945
"891" "Cocaine" "ZPUCINDJVBIVPJ-LJISPDSOSA-N" "CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC" 2.2047
"892" "Cortodoxone" "WHBHBVVOGNECLV-UHFFFAOYSA-N" "CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C" 1.147817
"893" "Decanal" "KSMVZQYAVGTKIV-UHFFFAOYSA-N" "CCCCCCCCCC=O" 2.167083
"894" "Dehydroepiandrosterone" "FMGSKLZLMKYGDP-USOAJAOKSA-N" "C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C" 1.033733
"895" "Deoxyuridine monophosphate" "JSRLJPSBLDHEIO-SHYZEUOFSA-N" "C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)(O)O)O" 8.248667
"896" "Desulfo Glucoraphanin" "UYHMVWFYYZIVOP-RUAQSNJLSA-N" "CS(=O)CCCC/C(=N/O)/S[C@H]1C([C@H]([C@@H](C(O1)CO)O)O)O" 6.614467
"897" "Dextromethorphan" "MKXZASYAUGDDCJ-NJAFHUGGSA-N" "CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC" 2.643667
"898" "Dihydrosphingosine" "OTKJDMGTUTTYMP-UHFFFAOYSA-N" "CCCCCCCCCCCCCCCC(C(CO)N)O" 4.47355
"899" "Diphenhydramine" "ZZVUWRFHKOJYTH-UHFFFAOYSA-N" "CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2" 2.146667
"900" "Ecgonine methylester" "QIQNNBXHAYSQRY-UYXSQOIJSA-N" "CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)O)C(=O)OC" 4.178534
"901" "Efavirenz" "XPOQHMRABVBWPR-ZDUSSCGKSA-N" "C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F" 0.9757333
"902" "Epicatechin" "PFTAWBLQPZVEMU-UKRRQHHQSA-N" "C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O" 3.007433
"903" "Ergosterol" "DNVPQKQSNYMLRS-APGDWVJJSA-N" "C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC=C4[C@@]3(CC[C@@H](C4)O)C)C" 1.43485
"904" "Ethynylestradiol" "BFPYWIDHMRZLRN-SLHNCBLASA-N" "C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O" 0.9890333
"905" "Ferulic acid" "KSEBMYQBYZTDHS-UHFFFAOYSA-N" "COC1=C(C=CC(=C1)C=CC(=O)O)O" 1.307883
"906" "Geniposide" "IBFYXTRXDNAPMM-BVTMAQQCSA-N" "COC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O" 4.5299
"907" "Gentisinic acid" "WXTMDXOMEHJXQO-UHFFFAOYSA-N" "C1=CC(=C(C=C1O)C(=O)O)O" 3.18395
